Operating_Accounts_00Id,Operating_Accounts_00Description,Operating_Accounts_00ParentId,VersionVersion,VersionCategory,VersionType,Operating_RegionsId,Operating_RegionsDescription,Operating_Product_GroupsId,Operating_Product_GroupsDescription,DateYear,DateQuarter,DateMonth,DateDAY,Value,ValueUnit
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201705,1,-10821075721,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201706,1,-7998518721,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201601,1,-19081389511,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201602,1,-7186266126,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201603,1,-16272813765,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201604,1,-11649484711,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201605,1,-3392786324,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201606,1,-7896419485,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201607,1,-6666763337,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201608,1,-15070790448,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201609,1,-16837389879,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201610,1,-8020833963,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201611,1,-13692205704,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201612,1,-14265612598,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20171,201701,1,-25938595241,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20171,201702,1,-23069302327,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20171,201703,1,-17601055658,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20172,201704,1,4714277819,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20172,201705,1,-8912747062,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20172,201706,1,-12824088362,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20161,201601,1,-46516,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20161,201602,1,60129987,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20161,201603,1,37967097,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20162,201604,1,14601167,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20162,201605,1,-96031,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20162,201606,1,78035082,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201607,1,19573431,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201608,1,9767129,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201609,1,6276802,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201610,1,4619395,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201611,1,10284011,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201612,1,3193071,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201701,1,-262769,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201702,1,40177605,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201703,1,41776360,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201704,1,119092065,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201705,1,44846568,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201706,1,62391887,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201601,1,3497903822,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201602,1,111588558,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201603,1,3359718560,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201604,1,2530976164,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201605,1,92839325,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201606,1,4307946723,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201607,1,4063010741,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201608,1,6232444174,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201609,1,6550074836,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201610,1,4980744597,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201611,1,6019611236,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201612,1,4905142380,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201701,1,3641072596,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201702,1,4380541835,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201703,1,4894001434,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201704,1,2667576370,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201705,1,55495027,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201706,1,4186446511,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201601,1,724436903,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201602,1,651368109,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201603,1,506924773,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201604,1,478231196,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201605,1,1569180932,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201606,1,921339330,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201607,1,-4187353,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201608,1,20466994,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201609,1,361967664,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201610,1,353377833,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201611,1,370371683,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201612,1,962816995,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20171,201701,1,511814062,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20171,201702,1,1016660343,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20171,201703,1,940079885,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20172,201704,1,2287233521,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20172,201705,1,1895119872,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20172,201706,1,1759309804,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20161,201601,1,250951468,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20161,201602,1,204230397,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20161,201603,1,177326222,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20162,201604,1,171802274,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20162,201605,1,186787420,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20162,201606,1,213703706,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20163,201607,1,429494936,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20163,201608,1,348144401,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20163,201609,1,348957601,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20164,201610,1,301731313,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20164,201611,1,-15617097,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20164,201612,1,135813982,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20171,201701,1,298131700,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20171,201702,1,354073447,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20171,201703,1,235646201,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20172,201704,1,136023023,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20172,201705,1,194523322,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20172,201706,1,118269134,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20161,201601,1,105595350,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20161,201602,1,86704700,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20161,201603,1,-491956,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20162,201604,1,46836754,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20162,201605,1,30548385,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20162,201606,1,39178514,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20163,201607,1,6511792,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20163,201608,1,94736098,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20163,201609,1,232931371,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20164,201610,1,140022087,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20164,201611,1,117091021,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20164,201612,1,121769612,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20171,201701,1,83315088,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20171,201702,1,63002423,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20171,201703,1,98927570,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20172,201704,1,46227867,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20172,201705,1,64018339,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20172,201706,1,66877844,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20161,201601,1,82310634,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20161,201602,1,69640751,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20161,201603,1,10260345,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20162,201604,1,36162942,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20162,201605,1,24750900,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20162,201606,1,32415633,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20163,201607,1,67052370,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20163,201608,1,69581928,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20163,201609,1,181995723,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20164,201610,1,114697635,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20164,201611,1,92682886,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20164,201612,1,93612305,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20171,201701,1,60489070,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20171,201702,1,48316150,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20171,201703,1,73763217,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20172,201704,1,40520216,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20172,201705,1,47323290,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20172,201706,1,52968760,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20161,201601,1,160043234,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20161,201602,1,119452617,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20161,201603,1,115205767,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20162,201604,1,-14588296,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20162,201605,1,3522147,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20162,201606,1,-11655710,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20163,201607,1,262183500,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20163,201608,1,205922922,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20163,201609,1,204816905,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20164,201610,1,179961799,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20164,201611,1,158265598,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20164,201612,1,77405157,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20171,201701,1,200867388,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20171,201702,1,188711277,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20171,201703,1,149174781,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20172,201704,1,87282938,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20172,201705,1,120318509,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20172,201706,1,-18944542,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20161,201601,1,5975489,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20161,201602,1,47327205,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20161,201603,1,32703466,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20162,201604,1,10727879,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20162,201605,1,17133505,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20162,201606,1,62657701,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20163,201607,1,13857914,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20163,201608,1,6944708,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20163,201609,1,-425900,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20164,201610,1,2585395,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20164,201611,1,9491165,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2016,20164,201612,1,2533971,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2017,20171,201701,1,5772073,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2017,20171,201702,1,33325201,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2017,20171,201703,1,33934736,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2017,20172,201704,1,93081920,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2017,20172,201705,1,38099703,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0004,Caps,2017,20172,201706,1,46866596,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0005,Tennis Shoes,2016,20161,201601,1,2345012564,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0005,Tennis Shoes,2016,20161,201602,1,2819481900,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0005,Tennis Shoes,2016,20161,201603,1,2432840799,USD
H110000,Net Revenue,H105000,Actual,Actuals,public,REG0005,Midwest,PRD0005,Tennis Shoes,2016,20162,201604,1,1877059730,USD
